before_before_rse_id,before_rse_id,rse_id,frequency,distance,total_time,avg_time,avg_speed
RSE7059,RSE7059,RSE7116,1,1.078296623362668,339.0,339.0,0.011450937593231873
RSE7125,RSE7092,RSE7117,1,379.6332058430015,423.0,423.0,3.2309209007915025
RSE7121,RSE7109,RSE7068,1,1.9264414985412803,394.0,394.0,0.01760200353997109
RSE7056,RSE8069,RSE8069,1,1.480368268625695,383.0,383.0,0.013914688686821153
RSE7097,RSE7124,RSE7126,1,1.2683688151524675,286.0,286.0,0.01596548158933176
RSE7121,RSE7124,RSE7120,1,268.7790079436393,225.0,225.0,4.300464127098229
RSE7092,RSE7121,RSE7125,1,1.2255873309395566,469.0,469.0,0.009407493371817493
RSE7132,RSE7129,RSE7121,1,313.3906621551673,255.0,255.0,4.4243387598376565
RSE7144,RSE7109,RSE7059,1,554.3479776525788,262.0,262.0,7.616995112783527
RSE7097,RSE7142,RSE7124,1,249.8408572960231,199.0,199.0,4.519734101837604
RSE7121,RSE7097,RSE7131,1,253.98977438686526,220.0,220.0,4.156196308148704
RSE7056,RSE7068,RSE7401,1,290.6653070107061,507.0,507.0,2.0638956710819367
RSE7124,RSE7124,RSE7117,1,0.8776083733469838,299.0,299.0,0.01056652222090014
RSE7131,RSE7114,RSE7114,1,340.46,554.0,554.0,2.212375451263538
RSE7109,RSE7131,RSE7114,1,1434.4,295.0,295.0,17.50454237288136
RSE7114,RSE7109,RSE7401,1,1.6239020782707403,524.0,524.0,0.01115657916369211
RSE7114,RSE7120,RSE7114,1,627.59,495.0,495.0,4.56429090909091
RSE7067,RSE7068,RSE7067,1,1345.32,536.0,536.0,9.035731343283581
RSE7097,RSE7097,RSE7116,1,0.4490547710611895,242.0,242.0,0.006680153619092076
RSE7120,RSE7109,RSE7097,1,234.6991735770477,250.0,250.0,3.379668099509487
RSE7121,RSE7130,RSE7121,1,0.8018871323620734,882.0,882.0,0.003273008703518667
RSE7056,RSE7109,RSE7117,1,1.6808110519638242,221.0,221.0,0.027379727543302115
RSE7124,RSE7109,RSE7120,1,234.68084506788156,365.0,365.0,2.3146603897106126
RSE7131,RSE7114,RSE7060,1,341.4712355392571,529.0,529.0,2.323811810853168
RSE7126,RSE7125,RSE7196,1,533.4527223240852,331.0,331.0,5.801902720141109
RSE7092,RSE7126,RSE7092,1,1.8223977759508476,915.0,915.0,0.007170089610298416
RSE7129,RSE7114,RSE7144,1,1.1139824415295019,285.0,285.0,0.01407135715616213
RSE7131,RSE7131,RSE7056,1,1.7623112515940773,779.0,779.0,0.008144185501590087
RSE7112,RSE7142,RSE7130,1,1.2607410770641734,468.0,468.0,0.009698008285109026
RSE7114,RSE7120,RSE7125,1,314.81470620682353,265.0,265.0,4.276728084319112
RSE7067,RSE7059,RSE7385,1,879.7048084254424,466.0,466.0,6.796002811870371
RSE7109,RSE7109,RSE7401,1,1.243467402755566,465.0,465.0,0.00962684440843019
RSE7097,RSE7142,RSE7097,1,498.99,360.0,360.0,4.9899000000000004
RSE7068,RSE7068,RSE7067,1,669.16,115.0,115.0,20.947617391304348
RSE7130,RSE7131,RSE7060,1,1.2955731643263655,336.0,336.0,0.013881141046353917
RSE7121,RSE7124,RSE7097,1,268.5221157874549,391.0,391.0,2.472326385766848
RSE7132,RSE7130,RSE7109,1,339.93189245439305,287.0,287.0,4.2639540516927354
RSE7067,RSE7059,RSE7060,1,1848.88,436.0,436.0,15.26598165137615
RSE7114,RSE7060,RSE7060,1,1.0112355392571537,496.0,496.0,0.007339612784930955
RSE7130,RSE7130,RSE7131,1,0.4237636251479698,269.0,269.0,0.005671186061459819
RSE7130,RSE7130,RSE7117,1,0.8166788521985638,222.0,222.0,0.013243440846463197
RSE7129,RSE7131,RSE7131,1,0.6062713964821377,239.0,239.0,0.009132121453287428
RSE7092,RSE7121,RSE7129,1,313.596688367206,393.0,393.0,2.8726414201576125
RSE7097,RSE7114,RSE7117,1,1.2694537992037178,306.0,306.0,0.01493475057886727
RSE7124,RSE7109,RSE7109,1,0.9908450678815733,403.0,403.0,0.00885122145005872
RSE7125,RSE7144,RSE7131,1,311.8904573263644,1079.0,1079.0,1.0405983747682224
RSE8069,RSE7059,RSE7059,1,1.152739112149949,170.0,170.0,0.024410945904351864
RSE7125,RSE7194,RSE7116,1,247.51791466031827,62.0,62.0,14.372007948018481
RSE7132,RSE7114,RSE7109,1,0.7738467832767597,467.0,467.0,0.005965414175152751
RSE7385,RSE7120,RSE7120,1,0.9342168204174995,351.0,351.0,0.009581710978641021
RSE7144,RSE7060,RSE7401,1,1.719149442555584,306.0,306.0,0.02022528755947746
RSE7068,RSE7059,RSE7068,1,1.3659434501867584,113.0,113.0,0.043516782483825935
RSE7114,RSE7132,RSE7131,1,209.03341210776156,557.0,557.0,1.351023848452319
RSE7385,RSE7385,RSE7401,1,1.4039229425337172,329.0,329.0,0.01536207475112882
RSE7142,RSE7142,RSE7116,1,205.0,784.0,784.0,0.9413265306122449
RSE7097,RSE7116,RSE7117,1,212.41905477106118,279.0,279.0,2.740891029304015
RSE7056,RSE7056,RSE7112,1,1.3163520621856835,1314.0,1314.0,0.0036064440059881742
RSE7125,RSE7142,RSE7116,1,205.80258067506026,403.0,403.0,1.8384349638466921
RSE7124,RSE7124,RSE7142,1,0.5408572960230978,150.0,150.0,0.012980575104554349
RSE7120,RSE7125,RSE7194,1,247.5947062068235,305.0,305.0,2.922429319162507
RSE7130,RSE7097,RSE7125,1,316.5573929845167,231.0,231.0,4.933361968589871
RSE7112,RSE7142,RSE7117,1,1.0989258581455101,886.0,886.0,0.004465161500365504
RSE7114,RSE7385,RSE7144,1,1254.52,327.0,327.0,13.811229357798165
RSE7109,RSE7097,RSE7194,1,1.547091936290811,236.0,236.0,0.023599707502741187
RSE7114,RSE7144,RSE7131,1,310.8883028025373,236.0,236.0,4.742363941055653
RSE7125,RSE7124,RSE7117,1,337.21760837334693,235.0,235.0,5.165886766570421
RSE7068,RSE7109,RSE7097,1,1.6733591295918364,234.0,234.0,0.025743986609105176
RSE8069,RSE7097,RSE7121,1,255.75103949517867,322.0,322.0,2.859328391871563
RSE7109,RSE7144,RSE7144,1,0.9379776525788786,239.0,239.0,0.014128533679012397
RSE7385,RSE7060,RSE8069,1,562.3309876479877,638.0,638.0,3.1730275165090216
RSE7092,RSE7142,RSE7116,1,205.67138393366207,301.0,301.0,2.4598570835919715
RSE7117,RSE7109,RSE7060,1,1.6565270817622815,509.0,509.0,0.011716105096943446
RSE7401,RSE7068,RSE7109,1,288.2641855525441,244.0,244.0,4.253078147496553
RSE7112,RSE7092,RSE7142,1,1.1316384947550735,379.0,379.0,0.010749072773399116
RSE7117,RSE7117,RSE7059,1,0.86279035245169,449.0,449.0,0.0069176954762273585
RSE7056,RSE7109,RSE7114,1,551.2252623856616,389.0,389.0,5.101313482232344
RSE7125,RSE7121,RSE7109,1,1.3311549097307198,247.0,247.0,0.019401448077046926
RSE7124,RSE7129,RSE7114,1,0.9447255017160407,492.0,492.0,0.006912625622312494
RSE7142,RSE7142,RSE7120,1,0.35684443018754997,1010.0,1010.0,0.0012719207412625543
RSE7385,RSE7131,RSE7120,1,0.9677785239471677,249.0,249.0,0.013991978659477124
RSE7056,RSE7059,RSE7056,1,1864.28,801.0,801.0,8.378786516853932
RSE7117,RSE7117,RSE7131,1,1.109485972693619,225.0,225.0,0.017751775563097906
RSE7129,RSE7125,RSE7194,1,247.28218014355681,588.0,588.0,1.5139725314911643
RSE7129,RSE7097,RSE7120,1,205.0966500429412,322.0,322.0,2.2930060253248086
RSE7059,RSE7114,RSE7130,1,200.68807953703907,391.0,391.0,1.847767484228493
RSE7067,RSE7067,RSE7059,1,878.59,390.0,390.0,8.11006153846154
RSE7124,RSE7124,RSE7130,1,0.6094933648194343,746.0,746.0,0.002941254843632659
RSE7142,RSE7142,RSE7097,1,249.69,315.0,315.0,2.8536
RSE7092,RSE7126,RSE7125,1,532.7111988879753,233.0,233.0,8.230730969942966
RSE7142,RSE7142,RSE7114,1,0.6246162734766288,1168.0,1168.0,0.001925187144277281
RSE7130,RSE7114,RSE7385,1,1222.87,291.0,291.0,15.128288659793814
RSE7126,RSE7124,RSE7124,1,0.7562530276975898,232.0,232.0,0.011734960774617774
RSE7059,RSE7097,RSE7129,1,1.3955002957603837,248.0,248.0,0.02025726235781202
RSE7067,RSE7056,RSE7059,1,1447.35,122.0,122.0,42.708688524590166
RSE7109,RSE7059,RSE7385,1,554.5248084254423,475.0,475.0,4.202714337540195
RSE7059,RSE7068,RSE7059,1,1.3659434501867584,93.0,93.0,0.05287523032981
RSE7059,RSE7120,RSE7130,1,1.112973028228864,219.0,219.0,0.018295447039378583
RSE7120,RSE7130,RSE7132,1,338.92631096624706,79.0,79.0,15.444743284537843
RSE7125,RSE7121,RSE7130,1,0.9998425299146214,699.0,699.0,0.005149403587543115
RSE7130,RSE7121,RSE7130,1,0.8018871323620734,260.0,260.0,0.011103052601936402
RSE7385,RSE7131,RSE7097,1,1.061652043079703,332.0,332.0,0.011511889623755815
RSE7130,RSE7132,RSE7125,1,339.7500558552669,508.0,508.0,2.407677561179057
RSE7117,RSE7059,RSE7059,1,0.86279035245169,455.0,455.0,0.006826473118299086
RSE7060,RSE7385,RSE7109,1,1531.58,232.0,232.0,23.765896551724136
RSE7124,RSE7129,RSE7121,1,313.3990458627238,509.0,509.0,2.2165747840978502
RSE7056,RSE7401,RSE8069,1,1.9583974943780098,1013.0,1013.0,0.006959754175479601
